FECHA VENTA,ANIO VENTA,MES VENTA,DIA VENTA,CODIGO MUNICIPIO_DANE,MUNICIPIO INSTALACION,LATITUD,LONGITUD,EDS ACTIVAS,NUMERO DE VENTAS,VEHICULOS ATENDIDOS,CANTIDAD VOLUMEN SUMINISTRADO
03/10/2022 12:00:00 AM,2022,3,10,15150,TUNJA,55184726715,-733780212402,2,140,119,1537.99
02/24/2022 12:00:00 AM,2022,2,24,15151,CHIQUINQUIRA,56224880219,-738042449951,3,746,499,6216.22
02/10/2022 12:00:00 AM,2022,2,10,15150,TUNJA,55184726715,-733780212402,2,149,132,1608.06
02/25/2022 12:00:00 AM,2022,2,25,15150,TUNJA,55184726715,-733780212402,2,201,167,2208.58
02/22/2022 12:00:00 AM,2022,2,22,15157,SOGAMOSO,56466722488,-728709564209,1,305,205,2537.77
02/21/2022 12:00:00 AM,2022,2,21,15152,DUITAMA,58906025887,-730670928955,2,249,192,6482.99
02/02/2022 12:00:00 AM,2022,2,2,15152,DUITAMA,58906025887,-730670928955,2,252,205,6796.37
02/15/2022 12:00:00 AM,2022,2,15,15152,DUITAMA,58906025887,-730670928955,2,264,209,6935.25
02/16/2022 12:00:00 AM,2022,2,16,15151,CHIQUINQUIRA,56224880219,-738042449951,3,788,523,6667.74
02/01/2022 12:00:00 AM,2022,2,1,15152,DUITAMA,58906025887,-730670928955,2,254,196,6615.43
02/07/2022 12:00:00 AM,2022,2,7,15157,SOGAMOSO,56466722488,-728709564209,1,320,231,2930.61
02/05/2022 12:00:00 AM,2022,2,5,15150,TUNJA,55184726715,-733780212402,2,190,165,2211.77
02/05/2022 12:00:00 AM,2022,2,5,15157,SOGAMOSO,56466722488,-728709564209,1,321,209,2846.97
02/26/2022 12:00:00 AM,2022,2,26,15157,SOGAMOSO,56466722488,-728709564209,1,326,206,2692.23
02/14/2022 12:00:00 AM,2022,2,14,15157,SOGAMOSO,56466722488,-728709564209,1,305,218,2538.38
02/08/2022 12:00:00 AM,2022,2,8,15157,SOGAMOSO,56466722488,-728709564209,1,318,227,2949.07
02/17/2022 12:00:00 AM,2022,2,17,15157,SOGAMOSO,56466722488,-728709564209,1,313,218,2615.97
02/20/2022 12:00:00 AM,2022,2,20,15157,SOGAMOSO,56466722488,-728709564209,1,264,169,2164.67
02/11/2022 12:00:00 AM,2022,2,11,15152,DUITAMA,58906025887,-730670928955,2,291,206,6252.19
02/24/2022 12:00:00 AM,2022,2,24,15150,TUNJA,55184726715,-733780212402,2,149,123,1497.3
02/13/2022 12:00:00 AM,2022,2,13,15151,CHIQUINQUIRA,56224880219,-738042449951,3,626,384,4559.53
02/08/2022 12:00:00 AM,2022,2,8,15150,TUNJA,55184726715,-733780212402,2,157,134,1902.56
02/13/2022 12:00:00 AM,2022,2,13,15150,TUNJA,55184726715,-733780212402,2,123,109,1246.35
02/21/2022 12:00:00 AM,2022,2,21,15150,TUNJA,55184726715,-733780212402,2,176,156,2041.55
02/18/2022 12:00:00 AM,2022,2,18,15150,TUNJA,55184726715,-733780212402,2,208,174,2353.25
02/03/2022 12:00:00 AM,2022,2,3,15151,CHIQUINQUIRA,56224880219,-738042449951,3,634,434,5224.68
02/22/2022 12:00:00 AM,2022,2,22,15152,DUITAMA,58906025887,-730670928955,2,267,204,7906.44
02/03/2022 12:00:00 AM,2022,2,3,15157,SOGAMOSO,56466722488,-728709564209,1,305,221,2838.53
02/06/2022 12:00:00 AM,2022,2,6,15152,DUITAMA,58906025887,-730670928955,2,218,157,3996.84
02/07/2022 12:00:00 AM,2022,2,7,15152,DUITAMA,58906025887,-730670928955,2,262,198,6857.77
02/16/2022 12:00:00 AM,2022,2,16,15152,DUITAMA,58906025887,-730670928955,2,237,178,6536.8
02/14/2022 12:00:00 AM,2022,2,14,15152,DUITAMA,58906025887,-730670928955,2,267,204,5824.11
02/07/2022 12:00:00 AM,2022,2,7,15150,TUNJA,55184726715,-733780212402,2,143,130,1579.16
02/21/2022 12:00:00 AM,2022,2,21,15157,SOGAMOSO,56466722488,-728709564209,1,295,209,2443.72
02/07/2022 12:00:00 AM,2022,2,7,15151,CHIQUINQUIRA,56224880219,-738042449951,3,693,459,5795.67
02/24/2022 12:00:00 AM,2022,2,24,15157,SOGAMOSO,56466722488,-728709564209,1,283,195,2174.43
02/23/2022 12:00:00 AM,2022,2,23,15151,CHIQUINQUIRA,56224880219,-738042449951,3,804,527,6913.09
02/13/2022 12:00:00 AM,2022,2,13,15157,SOGAMOSO,56466722488,-728709564209,1,279,183,2338.28
02/19/2022 12:00:00 AM,2022,2,19,15151,CHIQUINQUIRA,56224880219,-738042449951,3,752,488,6507.13
02/09/2022 12:00:00 AM,2022,2,9,15152,DUITAMA,58906025887,-730670928955,2,234,179,6547.91
02/04/2022 12:00:00 AM,2022,2,4,15157,SOGAMOSO,56466722488,-728709564209,1,307,210,2744.77
02/08/2022 12:00:00 AM,2022,2,8,15152,DUITAMA,58906025887,-730670928955,2,276,204,7510.54
02/20/2022 12:00:00 AM,2022,2,20,15150,TUNJA,55184726715,-733780212402,2,155,129,1532.45
02/13/2022 12:00:00 AM,2022,2,13,15152,DUITAMA,58906025887,-730670928955,2,197,137,2569.91
02/18/2022 12:00:00 AM,2022,2,18,15157,SOGAMOSO,56466722488,-728709564209,1,309,206,2469.13
02/26/2022 12:00:00 AM,2022,2,26,15152,DUITAMA,58906025887,-730670928955,2,283,213,6032.55
02/27/2022 12:00:00 AM,2022,2,27,15150,TUNJA,55184726715,-733780212402,2,150,126,1601.71
02/26/2022 12:00:00 AM,2022,2,26,15151,CHIQUINQUIRA,56224880219,-738042449951,3,753,498,6370.11
02/01/2022 12:00:00 AM,2022,2,1,15150,TUNJA,55184726715,-733780212402,2,176,147,2138.1
02/15/2022 12:00:00 AM,2022,2,15,15150,TUNJA,55184726715,-733780212402,2,156,134,1843.98
02/16/2022 12:00:00 AM,2022,2,16,15150,TUNJA,55184726715,-733780212402,2,155,133,1804.76
02/02/2022 12:00:00 AM,2022,2,2,15157,SOGAMOSO,56466722488,-728709564209,1,281,194,2503.46
02/04/2022 12:00:00 AM,2022,2,4,15151,CHIQUINQUIRA,56224880219,-738042449951,3,718,457,5874.71
02/10/2022 12:00:00 AM,2022,2,10,15152,DUITAMA,58906025887,-730670928955,2,260,201,6212.51
02/03/2022 12:00:00 AM,2022,2,3,15150,TUNJA,55184726715,-733780212402,2,138,120,1568.13
02/25/2022 12:00:00 AM,2022,2,25,15157,SOGAMOSO,56466722488,-728709564209,1,323,222,2634.01
02/19/2022 12:00:00 AM,2022,2,19,15150,TUNJA,55184726715,-733780212402,2,182,155,1839.57
02/10/2022 12:00:00 AM,2022,2,10,15151,CHIQUINQUIRA,56224880219,-738042449951,3,654,438,5407.83
02/28/2022 12:00:00 AM,2022,2,28,15151,CHIQUINQUIRA,56224880219,-738042449951,3,774,508,6719.89
02/17/2022 12:00:00 AM,2022,2,17,15152,DUITAMA,58906025887,-730670928955,2,281,213,8167.46
02/09/2022 12:00:00 AM,2022,2,9,15150,TUNJA,55184726715,-733780212402,2,171,142,1888.89
02/15/2022 12:00:00 AM,2022,2,15,15151,CHIQUINQUIRA,56224880219,-738042449951,3,662,434,5354.65
02/06/2022 12:00:00 AM,2022,2,6,15157,SOGAMOSO,56466722488,-728709564209,1,263,167,2181.24
02/05/2022 12:00:00 AM,2022,2,5,15152,DUITAMA,58906025887,-730670928955,2,254,181,5318.65
02/21/2022 12:00:00 AM,2022,2,21,15151,CHIQUINQUIRA,56224880219,-738042449951,3,785,523,7141.41
02/25/2022 12:00:00 AM,2022,2,25,15152,DUITAMA,58906025887,-730670928955,2,273,204,6643.63
02/18/2022 12:00:00 AM,2022,2,18,15152,DUITAMA,58906025887,-730670928955,2,270,196,5724.88
02/23/2022 12:00:00 AM,2022,2,23,15157,SOGAMOSO,56466722488,-728709564209,1,307,218,2681.66
02/12/2022 12:00:00 AM,2022,2,12,15151,CHIQUINQUIRA,56224880219,-738042449951,3,687,440,5608.39
02/19/2022 12:00:00 AM,2022,2,19,15152,DUITAMA,58906025887,-730670928955,2,279,196,5423.06
02/18/2022 12:00:00 AM,2022,2,18,15151,CHIQUINQUIRA,56224880219,-738042449951,3,817,529,7044.03
02/20/2022 12:00:00 AM,2022,2,20,15151,CHIQUINQUIRA,56224880219,-738042449951,3,690,445,5523.64
02/02/2022 12:00:00 AM,2022,2,2,15150,TUNJA,55184726715,-733780212402,2,146,123,1738.62
02/23/2022 12:00:00 AM,2022,2,23,15150,TUNJA,55184726715,-733780212402,2,181,144,1968.52
02/16/2022 12:00:00 AM,2022,2,16,15157,SOGAMOSO,56466722488,-728709564209,1,309,212,2542.57
02/11/2022 12:00:00 AM,2022,2,11,15157,SOGAMOSO,56466722488,-728709564209,1,315,213,2687.4
02/27/2022 12:00:00 AM,2022,2,27,15151,CHIQUINQUIRA,56224880219,-738042449951,3,734,473,6045.21
02/04/2022 12:00:00 AM,2022,2,4,15152,DUITAMA,58906025887,-730670928955,2,283,197,6608.41
02/09/2022 12:00:00 AM,2022,2,9,15157,SOGAMOSO,56466722488,-728709564209,1,291,213,2581.86
02/11/2022 12:00:00 AM,2022,2,11,15151,CHIQUINQUIRA,56224880219,-738042449951,3,678,448,5612.57
02/19/2022 12:00:00 AM,2022,2,19,15157,SOGAMOSO,56466722488,-728709564209,1,317,201,2887.91
02/22/2022 12:00:00 AM,2022,2,22,15151,CHIQUINQUIRA,56224880219,-738042449951,3,721,486,6203.8
02/12/2022 12:00:00 AM,2022,2,12,15152,DUITAMA,58906025887,-730670928955,2,278,198,6792.19
02/06/2022 12:00:00 AM,2022,2,6,15151,CHIQUINQUIRA,56224880219,-738042449951,3,601,395,4572.44
02/01/2022 12:00:00 AM,2022,2,1,15151,CHIQUINQUIRA,56224880219,-738042449951,3,712,487,6109.03
02/06/2022 12:00:00 AM,2022,2,6,15150,TUNJA,55184726715,-733780212402,2,145,127,1564.75
02/24/2022 12:00:00 AM,2022,2,24,15152,DUITAMA,58906025887,-730670928955,2,248,188,6924.49
02/10/2022 12:00:00 AM,2022,2,10,15157,SOGAMOSO,56466722488,-728709564209,1,289,201,2480.59
02/12/2022 12:00:00 AM,2022,2,12,15150,TUNJA,55184726715,-733780212402,2,156,135,1838.17
02/08/2022 12:00:00 AM,2022,2,8,15151,CHIQUINQUIRA,56224880219,-738042449951,3,669,442,5675.26
02/28/2022 12:00:00 AM,2022,2,28,15152,DUITAMA,58906025887,-730670928955,2,262,208,6821.69
02/09/2022 12:00:00 AM,2022,2,9,15151,CHIQUINQUIRA,56224880219,-738042449951,3,677,448,5708.01
02/12/2022 12:00:00 AM,2022,2,12,15157,SOGAMOSO,56466722488,-728709564209,1,327,219,2720.44
02/03/2022 12:00:00 AM,2022,2,3,15152,DUITAMA,58906025887,-730670928955,2,258,201,6557.37
02/02/2022 12:00:00 AM,2022,2,2,15151,CHIQUINQUIRA,56224880219,-738042449951,3,718,458,5860.01
02/17/2022 12:00:00 AM,2022,2,17,15151,CHIQUINQUIRA,56224880219,-738042449951,3,682,454,5561.06
02/20/2022 12:00:00 AM,2022,2,20,15152,DUITAMA,58906025887,-730670928955,2,212,151,3726.68
02/01/2022 12:00:00 AM,2022,2,1,15157,SOGAMOSO,56466722488,-728709564209,1,329,226,2958.25
02/26/2022 12:00:00 AM,2022,2,26,15150,TUNJA,55184726715,-733780212402,2,192,164,2005.32
02/04/2022 12:00:00 AM,2022,2,4,15150,TUNJA,55184726715,-733780212402,2,194,162,2236.85
02/23/2022 12:00:00 AM,2022,2,23,15152,DUITAMA,58906025887,-730670928955,2,249,194,6631.87
02/27/2022 12:00:00 AM,2022,2,27,15152,DUITAMA,58906025887,-730670928955,2,216,155,3939.99
02/14/2022 12:00:00 AM,2022,2,14,15151,CHIQUINQUIRA,56224880219,-738042449951,3,669,425,5633.71
02/14/2022 12:00:00 AM,2022,2,14,15150,TUNJA,55184726715,-733780212402,2,175,146,1962.29
02/25/2022 12:00:00 AM,2022,2,25,15151,CHIQUINQUIRA,56224880219,-738042449951,3,788,530,6921.59
02/11/2022 12:00:00 AM,2022,2,11,15150,TUNJA,55184726715,-733780212402,2,173,149,1978.31
02/28/2022 12:00:00 AM,2022,2,28,15157,SOGAMOSO,56466722488,-728709564209,1,306,217,2602.41
02/17/2022 12:00:00 AM,2022,2,17,15150,TUNJA,55184726715,-733780212402,2,184,155,2077.75
02/15/2022 12:00:00 AM,2022,2,15,15157,SOGAMOSO,56466722488,-728709564209,1,286,203,2426.57
02/28/2022 12:00:00 AM,2022,2,28,15150,TUNJA,55184726715,-733780212402,2,164,139,1750.49
02/27/2022 12:00:00 AM,2022,2,27,15157,SOGAMOSO,56466722488,-728709564209,1,289,184,2298.51
02/22/2022 12:00:00 AM,2022,2,22,15150,TUNJA,55184726715,-733780212402,2,181,157,1970.26
02/05/2022 12:00:00 AM,2022,2,5,15151,CHIQUINQUIRA,56224880219,-738042449951,3,683,454,5651.2
01/08/2022 12:00:00 AM,2022,1,8,15151,CHIQUINQUIRA,56224880219,-738042449951,3,718,471,6025.77
01/01/2022 12:00:00 AM,2022,1,1,15157,SOGAMOSO,56466722488,-728709564209,1,215,127,1690.34
01/25/2022 12:00:00 AM,2022,1,25,15150,TUNJA,55184726715,-733780212402,2,173,149,2058.07
01/15/2022 12:00:00 AM,2022,1,15,15150,TUNJA,55184726715,-733780212402,2,178,149,1890.59
01/20/2022 12:00:00 AM,2022,1,20,15151,CHIQUINQUIRA,56224880219,-738042449951,3,632,422,5044.96
01/05/2022 12:00:00 AM,2022,1,5,15157,SOGAMOSO,56466722488,-728709564209,1,241,193,2052.22
01/02/2022 12:00:00 AM,2022,1,2,15150,TUNJA,55184726715,-733780212402,2,190,165,1867.82
01/28/2022 12:00:00 AM,2022,1,28,15152,DUITAMA,58906025887,-730670928955,2,277,207,6078.59
01/03/2022 12:00:00 AM,2022,1,3,15152,DUITAMA,58906025887,-730670928955,2,295,236,7369.87
01/21/2022 12:00:00 AM,2022,1,21,15152,DUITAMA,58906025887,-730670928955,2,253,188,5457.31
01/27/2022 12:00:00 AM,2022,1,27,15157,SOGAMOSO,56466722488,-728709564209,1,271,200,2654.11
01/31/2022 12:00:00 AM,2022,1,31,15150,TUNJA,55184726715,-733780212402,2,210,173,2417.43
01/26/2022 12:00:00 AM,2022,1,26,15151,CHIQUINQUIRA,56224880219,-738042449951,3,673,450,5742.49
01/15/2022 12:00:00 AM,2022,1,15,15152,DUITAMA,58906025887,-730670928955,2,247,188,4366.77
01/04/2022 12:00:00 AM,2022,1,4,15151,CHIQUINQUIRA,56224880219,-738042449951,3,688,472,5950.6
01/23/2022 12:00:00 AM,2022,1,23,15150,TUNJA,55184726715,-733780212402,2,123,107,1266.8
01/28/2022 12:00:00 AM,2022,1,28,15157,SOGAMOSO,56466722488,-728709564209,1,322,214,2707.79
01/11/2022 12:00:00 AM,2022,1,11,15152,DUITAMA,58906025887,-730670928955,2,266,206,6247.26
01/16/2022 12:00:00 AM,2022,1,16,15152,DUITAMA,58906025887,-730670928955,2,186,140,3563.52
01/24/2022 12:00:00 AM,2022,1,24,15151,CHIQUINQUIRA,56224880219,-738042449951,3,662,438,5332.02
01/24/2022 12:00:00 AM,2022,1,24,15152,DUITAMA,58906025887,-730670928955,2,276,213,6765.73
01/08/2022 12:00:00 AM,2022,1,8,15157,SOGAMOSO,56466722488,-728709564209,1,288,199,2526.36
01/24/2022 12:00:00 AM,2022,1,24,15157,SOGAMOSO,56466722488,-728709564209,1,301,216,2642.62
01/19/2022 12:00:00 AM,2022,1,19,15151,CHIQUINQUIRA,56224880219,-738042449951,3,640,436,5338.97
01/06/2022 12:00:00 AM,2022,1,6,15152,DUITAMA,58906025887,-730670928955,2,285,207,5033.46
01/20/2022 12:00:00 AM,2022,1,20,15152,DUITAMA,58906025887,-730670928955,2,249,192,5852.93
01/07/2022 12:00:00 AM,2022,1,7,15151,CHIQUINQUIRA,56224880219,-738042449951,3,680,457,5706.89
01/15/2022 12:00:00 AM,2022,1,15,15151,CHIQUINQUIRA,56224880219,-738042449951,3,685,444,5632.88
01/01/2022 12:00:00 AM,2022,1,1,15151,CHIQUINQUIRA,56224880219,-738042449951,3,411,273,3071.82
01/12/2022 12:00:00 AM,2022,1,12,15150,TUNJA,55184726715,-733780212402,2,153,127,1673.84
01/31/2022 12:00:00 AM,2022,1,31,15157,SOGAMOSO,56466722488,-728709564209,1,311,220,2733.7
01/22/2022 12:00:00 AM,2022,1,22,15151,CHIQUINQUIRA,56224880219,-738042449951,3,683,446,5641.59
01/07/2022 12:00:00 AM,2022,1,7,15157,SOGAMOSO,56466722488,-728709564209,1,183,149,1549.11
01/24/2022 12:00:00 AM,2022,1,24,15150,TUNJA,55184726715,-733780212402,2,164,138,1885.93
01/12/2022 12:00:00 AM,2022,1,12,15157,SOGAMOSO,56466722488,-728709564209,1,277,196,2449.52
01/06/2022 12:00:00 AM,2022,1,6,15150,TUNJA,55184726715,-733780212402,2,180,153,1772.84
01/18/2022 12:00:00 AM,2022,1,18,15152,DUITAMA,58906025887,-730670928955,2,247,194,7052.04
01/02/2022 12:00:00 AM,2022,1,2,15152,DUITAMA,58906025887,-730670928955,2,228,176,2513.8
01/22/2022 12:00:00 AM,2022,1,22,15152,DUITAMA,58906025887,-730670928955,2,284,197,4671.66
01/08/2022 12:00:00 AM,2022,1,8,15150,TUNJA,55184726715,-733780212402,2,180,160,1842.39
01/29/2022 12:00:00 AM,2022,1,29,15150,TUNJA,55184726715,-733780212402,2,213,180,2333.43
01/11/2022 12:00:00 AM,2022,1,11,15157,SOGAMOSO,56466722488,-728709564209,1,293,203,2875.37
01/14/2022 12:00:00 AM,2022,1,14,15152,DUITAMA,58906025887,-730670928955,2,253,189,6073.39
01/27/2022 12:00:00 AM,2022,1,27,15151,CHIQUINQUIRA,56224880219,-738042449951,3,615,415,5197.33
01/14/2022 12:00:00 AM,2022,1,14,15150,TUNJA,55184726715,-733780212402,2,185,159,1873.36
01/16/2022 12:00:00 AM,2022,1,16,15150,TUNJA,55184726715,-733780212402,2,139,112,1422.51
01/21/2022 12:00:00 AM,2022,1,21,15157,SOGAMOSO,56466722488,-728709564209,1,262,183,2241.39
01/05/2022 12:00:00 AM,2022,1,5,15151,CHIQUINQUIRA,56224880219,-738042449951,3,687,450,5543.47
01/20/2022 12:00:00 AM,2022,1,20,15157,SOGAMOSO,56466722488,-728709564209,1,281,204,2763.11
01/03/2022 12:00:00 AM,2022,1,3,15151,CHIQUINQUIRA,56224880219,-738042449951,3,661,453,5458.26
01/13/2022 12:00:00 AM,2022,1,13,15151,CHIQUINQUIRA,56224880219,-738042449951,3,646,439,5474.72
01/14/2022 12:00:00 AM,2022,1,14,15157,SOGAMOSO,56466722488,-728709564209,1,268,187,2349.74
01/10/2022 12:00:00 AM,2022,1,10,15152,DUITAMA,58906025887,-730670928955,2,202,162,2547.49
01/05/2022 12:00:00 AM,2022,1,5,15150,TUNJA,55184726715,-733780212402,2,212,179,2620.77
01/02/2022 12:00:00 AM,2022,1,2,15157,SOGAMOSO,56466722488,-728709564209,1,264,184,2143.4
01/05/2022 12:00:00 AM,2022,1,5,15152,DUITAMA,58906025887,-730670928955,2,288,222,6187.61
01/25/2022 12:00:00 AM,2022,1,25,15151,CHIQUINQUIRA,56224880219,-738042449951,3,644,425,5236.45
01/09/2022 12:00:00 AM,2022,1,9,15152,DUITAMA,58906025887,-730670928955,2,214,160,2816.34
01/30/2022 12:00:00 AM,2022,1,30,15150,TUNJA,55184726715,-733780212402,2,160,135,1765.71
01/27/2022 12:00:00 AM,2022,1,27,15150,TUNJA,55184726715,-733780212402,2,164,141,1838.14
01/16/2022 12:00:00 AM,2022,1,16,15157,SOGAMOSO,56466722488,-728709564209,1,232,158,1917.2
01/15/2022 12:00:00 AM,2022,1,15,15157,SOGAMOSO,56466722488,-728709564209,1,286,196,2809.24
01/28/2022 12:00:00 AM,2022,1,28,15150,TUNJA,55184726715,-733780212402,2,227,179,2602.17
01/10/2022 12:00:00 AM,2022,1,10,15150,TUNJA,55184726715,-733780212402,2,126,114,1243.2
01/03/2022 12:00:00 AM,2022,1,3,15157,SOGAMOSO,56466722488,-728709564209,1,307,225,2739.81
01/10/2022 12:00:00 AM,2022,1,10,15157,SOGAMOSO,56466722488,-728709564209,1,209,161,1840.93
01/19/2022 12:00:00 AM,2022,1,19,15152,DUITAMA,58906025887,-730670928955,2,221,177,5093.69
01/17/2022 12:00:00 AM,2022,1,17,15151,CHIQUINQUIRA,56224880219,-738042449951,3,646,437,5399.47
01/22/2022 12:00:00 AM,2022,1,22,15150,TUNJA,55184726715,-733780212402,2,183,150,2039.97
01/13/2022 12:00:00 AM,2022,1,13,15157,SOGAMOSO,56466722488,-728709564209,1,283,203,2485.07
01/10/2022 12:00:00 AM,2022,1,10,15151,CHIQUINQUIRA,56224880219,-738042449951,3,570,405,4763.05
01/28/2022 12:00:00 AM,2022,1,28,15151,CHIQUINQUIRA,56224880219,-738042449951,3,653,423,5001.99
01/01/2022 12:00:00 AM,2022,1,1,15152,DUITAMA,58906025887,-730670928955,2,155,116,1414.55
01/22/2022 12:00:00 AM,2022,1,22,15157,SOGAMOSO,56466722488,-728709564209,1,317,213,3037.22
01/12/2022 12:00:00 AM,2022,1,12,15152,DUITAMA,58906025887,-730670928955,2,240,196,4977.71
01/21/2022 12:00:00 AM,2022,1,21,15151,CHIQUINQUIRA,56224880219,-738042449951,3,679,447,5518.82
01/12/2022 12:00:00 AM,2022,1,12,15151,CHIQUINQUIRA,56224880219,-738042449951,3,666,443,5611.96
01/01/2022 12:00:00 AM,2022,1,1,15150,TUNJA,55184726715,-733780212402,2,151,128,1423.45
01/08/2022 12:00:00 AM,2022,1,8,15152,DUITAMA,58906025887,-730670928955,2,289,226,3605.74
01/17/2022 12:00:00 AM,2022,1,17,15157,SOGAMOSO,56466722488,-728709564209,1,277,201,2364.52
01/30/2022 12:00:00 AM,2022,1,30,15157,SOGAMOSO,56466722488,-728709564209,1,261,168,2203.09
01/26/2022 12:00:00 AM,2022,1,26,15157,SOGAMOSO,56466722488,-728709564209,1,267,200,2404.41
01/13/2022 12:00:00 AM,2022,1,13,15152,DUITAMA,58906025887,-730670928955,2,234,182,5325.28
01/14/2022 12:00:00 AM,2022,1,14,15151,CHIQUINQUIRA,56224880219,-738042449951,3,649,447,5562.85
01/30/2022 12:00:00 AM,2022,1,30,15151,CHIQUINQUIRA,56224880219,-738042449951,3,643,408,5022.26
01/23/2022 12:00:00 AM,2022,1,23,15151,CHIQUINQUIRA,56224880219,-738042449951,3,610,380,4536.81
01/29/2022 12:00:00 AM,2022,1,29,15152,DUITAMA,58906025887,-730670928955,2,278,202,5692.62
01/29/2022 12:00:00 AM,2022,1,29,15157,SOGAMOSO,56466722488,-728709564209,1,302,202,2657.98
01/19/2022 12:00:00 AM,2022,1,19,15157,SOGAMOSO,56466722488,-728709564209,1,260,195,2262.42
01/26/2022 12:00:00 AM,2022,1,26,15150,TUNJA,55184726715,-733780212402,2,152,132,1648.96
01/18/2022 12:00:00 AM,2022,1,18,15157,SOGAMOSO,56466722488,-728709564209,1,276,190,2616.68
01/19/2022 12:00:00 AM,2022,1,19,15150,TUNJA,55184726715,-733780212402,2,172,144,1904.32
01/11/2022 12:00:00 AM,2022,1,11,15150,TUNJA,55184726715,-733780212402,2,200,160,2290.73
01/23/2022 12:00:00 AM,2022,1,23,15157,SOGAMOSO,56466722488,-728709564209,1,264,160,2071.67
01/30/2022 12:00:00 AM,2022,1,30,15152,DUITAMA,58906025887,-730670928955,2,241,166,4027.56
01/09/2022 12:00:00 AM,2022,1,9,15150,TUNJA,55184726715,-733780212402,2,120,113,1214.5
01/18/2022 12:00:00 AM,2022,1,18,15150,TUNJA,55184726715,-733780212402,2,182,149,2234.59
01/04/2022 12:00:00 AM,2022,1,4,15150,TUNJA,55184726715,-733780212402,2,195,165,2137.98
01/07/2022 12:00:00 AM,2022,1,7,15152,DUITAMA,58906025887,-730670928955,2,277,211,4325.74
01/25/2022 12:00:00 AM,2022,1,25,15152,DUITAMA,58906025887,-730670928955,2,261,205,5582.3
01/13/2022 12:00:00 AM,2022,1,13,15150,TUNJA,55184726715,-733780212402,2,161,129,1810.07
01/27/2022 12:00:00 AM,2022,1,27,15152,DUITAMA,58906025887,-730670928955,2,257,194,5548.57
01/16/2022 12:00:00 AM,2022,1,16,15151,CHIQUINQUIRA,56224880219,-738042449951,3,609,409,4876.14
01/09/2022 12:00:00 AM,2022,1,9,15157,SOGAMOSO,56466722488,-728709564209,1,231,158,1932.43
01/04/2022 12:00:00 AM,2022,1,4,15152,DUITAMA,58906025887,-730670928955,2,275,215,4928.14
01/20/2022 12:00:00 AM,2022,1,20,15150,TUNJA,55184726715,-733780212402,2,155,131,1692.73
01/31/2022 12:00:00 AM,2022,1,31,15151,CHIQUINQUIRA,56224880219,-738042449951,3,695,468,6042.6
01/23/2022 12:00:00 AM,2022,1,23,15152,DUITAMA,58906025887,-730670928955,2,196,135,3000.07
01/03/2022 12:00:00 AM,2022,1,3,15150,TUNJA,55184726715,-733780212402,2,226,180,2430.11
01/04/2022 12:00:00 AM,2022,1,4,15157,SOGAMOSO,56466722488,-728709564209,1,313,226,3017.83
01/02/2022 12:00:00 AM,2022,1,2,15151,CHIQUINQUIRA,56224880219,-738042449951,3,612,415,5050.49
01/18/2022 12:00:00 AM,2022,1,18,15151,CHIQUINQUIRA,56224880219,-738042449951,3,641,422,5367.1
01/07/2022 12:00:00 AM,2022,1,7,15150,TUNJA,55184726715,-733780212402,2,225,191,2423.56
01/26/2022 12:00:00 AM,2022,1,26,15152,DUITAMA,58906025887,-730670928955,2,255,189,7255.4
01/31/2022 12:00:00 AM,2022,1,31,15152,DUITAMA,58906025887,-730670928955,2,265,195,6765.02
01/21/2022 12:00:00 AM,2022,1,21,15150,TUNJA,55184726715,-733780212402,2,203,166,2175.13
01/25/2022 12:00:00 AM,2022,1,25,15157,SOGAMOSO,56466722488,-728709564209,1,314,221,2745.63
01/29/2022 12:00:00 AM,2022,1,29,15151,CHIQUINQUIRA,56224880219,-738042449951,3,674,428,5517.45
01/11/2022 12:00:00 AM,2022,1,11,15151,CHIQUINQUIRA,56224880219,-738042449951,3,670,443,5469.6
01/17/2022 12:00:00 AM,2022,1,17,15150,TUNJA,55184726715,-733780212402,2,183,157,2024.91
01/09/2022 12:00:00 AM,2022,1,9,15151,CHIQUINQUIRA,56224880219,-738042449951,3,656,403,5154.33
01/06/2022 12:00:00 AM,2022,1,6,15151,CHIQUINQUIRA,56224880219,-738042449951,3,701,476,5862.09
01/17/2022 12:00:00 AM,2022,1,17,15152,DUITAMA,58906025887,-730670928955,2,246,196,5004.15
12/27/2021 12:00:00 AM,2021,12,27,15157,SOGAMOSO,56466722488,-728709564209,1,331,230,3357.19
12/08/2021 12:00:00 AM,2021,12,8,15151,CHIQUINQUIRA,56224880219,-738042449951,3,631,406,5236.37
12/10/2021 12:00:00 AM,2021,12,10,15151,CHIQUINQUIRA,56224880219,-738042449951,3,733,473,6225.28
12/25/2021 12:00:00 AM,2021,12,25,15152,DUITAMA,58906025887,-730670928955,2,178,125,1935.46
12/14/2021 12:00:00 AM,2021,12,14,15157,SOGAMOSO,56466722488,-728709564209,1,346,233,3245.16
12/17/2021 12:00:00 AM,2021,12,17,15157,SOGAMOSO,56466722488,-728709564209,1,346,226,3282.77
12/28/2021 12:00:00 AM,2021,12,28,15150,TUNJA,55184726715,-733780212402,2,192,164,2154.66
12/21/2021 12:00:00 AM,2021,12,21,15152,DUITAMA,58906025887,-730670928955,2,277,212,5361.67
12/05/2021 12:00:00 AM,2021,12,5,15151,CHIQUINQUIRA,56224880219,-738042449951,3,675,410,5408.8
